상품기본정보,,구매옵션,,,,,,,,검색옵션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,고시정보,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카테고리,판매대행수수료,옵션유형1,옵션값1,옵션유형2,옵션값2,옵션유형3,옵션값3,옵션유형4,옵션값4,옵션유형1,옵션값1,옵션유형2,옵션값2,옵션유형3,옵션값3,옵션유형4,옵션값4,옵션유형5,옵션값5,옵션유형6,옵션값6,옵션유형7,옵션값7,옵션유형8,옵션값8,옵션유형9,옵션값9,옵션유형10,옵션값10,옵션유형11,옵션값11,옵션유형12,옵션값12,옵션유형13,옵션값13,옵션유형14,옵션값14,옵션유형15,옵션값15,옵션유형16,옵션값16,옵션유형17,옵션값17,옵션유형18,옵션값18,옵션유형19,옵션값19,옵션유형20,옵션값20,옵션유형21,옵션값21,옵션유형22,옵션값22,옵션유형23,옵션값23,옵션유형24,옵션값24,옵션유형25,옵션값25,옵션유형26,옵션값26,옵션유형27,옵션값27,옵션유형28,옵션값28,옵션유형29,옵션값29,옵션유형30,옵션값30,옵션유형31,옵션값31,옵션유형32,옵션값32,옵션유형33,옵션값33,옵션유형34,옵션값34,옵션유형35,옵션값35,옵션유형36,옵션값36,옵션유형37,옵션값37,옵션유형38,옵션값38,옵션유형39,옵션값39,옵션유형40,옵션값40,옵션유형41,옵션값41,옵션유형42,옵션값42,옵션유형43,옵션값43,옵션유형44,옵션값44,옵션유형45,옵션값45,옵션유형46,옵션값46,옵션유형47,옵션값47,옵션유형48,옵션값48,옵션유형49,옵션값49,옵션유형50,옵션값50,옵션유형51,옵션값51,옵션유형52,옵션값52,옵션유형53,옵션값53,옵션유형54,옵션값54,옵션유형55,옵션값55,옵션유형56,옵션값56,옵션유형57,옵션값57,옵션유형58,옵션값58,옵션유형59,옵션값59,옵션유형60,옵션값60,옵션유형61,옵션값61,옵션유형62,옵션값62,옵션유형63,옵션값63,옵션유형64,옵션값64,옵션유형65,옵션값65,옵션유형66,옵션값66,옵션유형67,옵션값67,옵션유형68,옵션값68,옵션유형69,옵션값69,옵션유형70,옵션값70,상품고시정보 카테고리,상품고시정보값1,상품고시정보값2,상품고시정보값3,상품고시정보값4,상품고시정보값5,상품고시정보값6,상품고시정보값7,상품고시정보값8,상품고시정보값9,상품고시정보값10,상품고시정보값11,상품고시정보값12,상품고시정보값13,상품고시정보값14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[110733] 출산/유아동>분유/유아식품>이유식>레토르트이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가공식품,제품명,식품의 유형,생산자 및 소재지,"제조연월일, 소비기한 또는 품질유지기한","포장단위별 내용물의 용량(중량), 수량",원재료명 및 함량,영양성분,유전자변형식품에 해당하는 경우의 표시,소비자안전을 위한 주의사항,수입식품 문구,소비자상담관련 전화번호,,,
[110733] 출산/유아동>분유/유아식품>이유식>레토르트이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,건강기능식품,제품명,제조업소의 명칭과 소재지,소비기한 및 보관방법,"포장단위별 내용물의 용량(중량), 수량",원료명 및 함량,영양정보,기능정보,"섭취량, 섭취방법, 섭취 시 주의사항 및 부작용 발생 가능성",의약품 여부,유전자변형건강식품에 해당하는 경우의 표시,수입 건강기능식품 문구,소비자안전을 위한 주의사항,소비자상담관련 전화번호,
[110733] 출산/유아동>분유/유아식품>이유식>레토르트이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[110734] 출산/유아동>분유/유아식품>이유식>반고형이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가공식품,제품명,식품의 유형,생산자 및 소재지,"제조연월일, 소비기한 또는 품질유지기한","포장단위별 내용물의 용량(중량), 수량",원재료명 및 함량,영양성분,유전자변형식품에 해당하는 경우의 표시,소비자안전을 위한 주의사항,수입식품 문구,소비자상담관련 전화번호,,,
[110734] 출산/유아동>분유/유아식품>이유식>반고형이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,건강기능식품,제품명,제조업소의 명칭과 소재지,소비기한 및 보관방법,"포장단위별 내용물의 용량(중량), 수량",원료명 및 함량,영양정보,기능정보,"섭취량, 섭취방법, 섭취 시 주의사항 및 부작용 발생 가능성",의약품 여부,유전자변형건강식품에 해당하는 경우의 표시,수입 건강기능식품 문구,소비자안전을 위한 주의사항,소비자상담관련 전화번호,
[110734] 출산/유아동>분유/유아식품>이유식>반고형이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[110735] 출산/유아동>분유/유아식품>이유식>분말이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가공식품,제품명,식품의 유형,생산자 및 소재지,"제조연월일, 소비기한 또는 품질유지기한","포장단위별 내용물의 용량(중량), 수량",원재료명 및 함량,영양성분,유전자변형식품에 해당하는 경우의 표시,소비자안전을 위한 주의사항,수입식품 문구,소비자상담관련 전화번호,,,
[110735] 출산/유아동>분유/유아식품>이유식>분말이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,건강기능식품,제품명,제조업소의 명칭과 소재지,소비기한 및 보관방법,"포장단위별 내용물의 용량(중량), 수량",원료명 및 함량,영양정보,기능정보,"섭취량, 섭취방법, 섭취 시 주의사항 및 부작용 발생 가능성",의약품 여부,유전자변형건강식품에 해당하는 경우의 표시,수입 건강기능식품 문구,소비자안전을 위한 주의사항,소비자상담관련 전화번호,
[110735] 출산/유아동>분유/유아식품>이유식>분말이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[110736] 출산/유아동>분유/유아식품>이유식>수제/배달이유식,7.8,"가공식품맛
[선택]",,"(택1) 개당 중량
[선택]
[기본단위: g]",,"(택1) 개당 용량
[선택]
[기본단위: ml]",,"수량
[선택]
[기본단위: 개]",,"주재료
[선택]","선택해주세요
(직접입력가능)","1회 제공량당 열량
[선택]
[기본단위: Kcal]",,"간편/대용식 섭취방법
[선택]","선택해주세요
(직접입력가능)","유기농/친환경 등
[선택]","선택해주세요
(직접입력가능)","개별포장여부
[선택]","선택해주세요
(직접입력가능)","보관방식
[선택]","선택해주세요
(직접입력가능)","망고 품종
[선택]","선택해주세요
(직접입력가능)","망고 종류
[선택]","선택해주세요
(직접입력가능)","총 중량(g)
[선택]
[기본단위: g]",,"선물세트 여부
[선택]","선택해주세요
(직접입력가능)","키위 품종
[선택]","선택해주세요
(직접입력가능)","과일 종류
[선택]","선택해주세요
(직접입력가능)","설탕 함량
[선택]","선택해주세요
(직접입력가능)","국수 주재료
[선택]","선택해주세요
(직접입력가능)","국수 종류
[선택]","선택해주세요
(직접입력가능)","구성
[선택]","선택해주세요
(직접입력가능)","비건 여부
[선택]","선택해주세요
(직접입력가능)","포장형태
[선택]","선택해주세요
(직접입력가능)","글루텐프리 여부
[선택]","선택해주세요
(직접입력가능)","면 종류
[선택]","선택해주세요
(직접입력가능)","총 수량
[선택]
[기본단위: 개]",,"이유식 종류
[선택]","선택해주세요
(직접입력가능)","대상월령
[선택]
[기본단위: 개월]",,"죽 용기타입
[선택]","선택해주세요
(직접입력가능)","전자레인지사용여부
[선택]","선택해주세요
(직접입력가능)","뚜껑포함여부
[선택]","선택해주세요
(직접입력가능)","팩당 수량
[선택]
[기본단위: 개]",,"팩 수량
[선택]
[기본단위: 개]",,"박스당 수량
[선택]
[기본단위: 개]",,"박스 수량
[선택]
[기본단위: 개]",,"보관 온도 등급
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가공식품,제품명,식품의 유형,생산자 및 소재지,"제조연월일, 소비기한 또는 품질유지기한","포장단위별 내용물의 용량(중량), 수량",원재료명 및 함량,영양성분,유전자변형식품에 해당하는 경우의 표시,소비자안전을 위한 주의사항,수입식품 문구,소비자상담관련 전화번호,,,
