상품기본정보,,구매옵션,,,,,,,,검색옵션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,고시정보,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카테고리,판매대행수수료,옵션유형1,옵션값1,옵션유형2,옵션값2,옵션유형3,옵션값3,옵션유형4,옵션값4,옵션유형1,옵션값1,옵션유형2,옵션값2,옵션유형3,옵션값3,옵션유형4,옵션값4,옵션유형5,옵션값5,옵션유형6,옵션값6,옵션유형7,옵션값7,옵션유형8,옵션값8,옵션유형9,옵션값9,옵션유형10,옵션값10,옵션유형11,옵션값11,옵션유형12,옵션값12,옵션유형13,옵션값13,옵션유형14,옵션값14,옵션유형15,옵션값15,옵션유형16,옵션값16,옵션유형17,옵션값17,옵션유형18,옵션값18,옵션유형19,옵션값19,옵션유형20,옵션값20,옵션유형21,옵션값21,옵션유형22,옵션값22,옵션유형23,옵션값23,옵션유형24,옵션값24,옵션유형25,옵션값25,옵션유형26,옵션값26,옵션유형27,옵션값27,옵션유형28,옵션값28,옵션유형29,옵션값29,옵션유형30,옵션값30,옵션유형31,옵션값31,옵션유형32,옵션값32,옵션유형33,옵션값33,옵션유형34,옵션값34,옵션유형35,옵션값35,옵션유형36,옵션값36,옵션유형37,옵션값37,옵션유형38,옵션값38,옵션유형39,옵션값39,옵션유형40,옵션값40,옵션유형41,옵션값41,옵션유형42,옵션값42,옵션유형43,옵션값43,옵션유형44,옵션값44,옵션유형45,옵션값45,옵션유형46,옵션값46,옵션유형47,옵션값47,옵션유형48,옵션값48,옵션유형49,옵션값49,옵션유형50,옵션값50,옵션유형51,옵션값51,옵션유형52,옵션값52,옵션유형53,옵션값53,옵션유형54,옵션값54,옵션유형55,옵션값55,옵션유형56,옵션값56,옵션유형57,옵션값57,옵션유형58,옵션값58,옵션유형59,옵션값59,옵션유형60,옵션값60,옵션유형61,옵션값61,옵션유형62,옵션값62,옵션유형63,옵션값63,옵션유형64,옵션값64,옵션유형65,옵션값65,옵션유형66,옵션값66,옵션유형67,옵션값67,옵션유형68,옵션값68,옵션유형69,옵션값69,옵션유형70,옵션값70,상품고시정보 카테고리,상품고시정보값1,상품고시정보값2,상품고시정보값3,상품고시정보값4,상품고시정보값5,상품고시정보값6,상품고시정보값7,상품고시정보값8,상품고시정보값9,상품고시정보값10,상품고시정보값11,상품고시정보값12,상품고시정보값13,상품고시정보값14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[80517] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>버터나이프/잼나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[80515] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>생선나이프/피쉬나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80515] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>생선나이프/피쉬나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이제품,품명 및 모델명,KC 인증정보,크기,중량,색상,재질,사용연령 또는 권장사용연령,크기∙체중의 한계,동일모델의 출시년월,제조자(수입자),제조국,"취급방법 및 취급시 주의사항, 안전표시",품질보증기준,A/S 책임자와 전화번호
[80515] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>생선나이프/피쉬나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[80514] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>스테이크나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80514] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>스테이크나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이제품,품명 및 모델명,KC 인증정보,크기,중량,색상,재질,사용연령 또는 권장사용연령,크기∙체중의 한계,동일모델의 출시년월,제조자(수입자),제조국,"취급방법 및 취급시 주의사항, 안전표시",품질보증기준,A/S 책임자와 전화번호
[80514] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>스테이크나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[80518] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>치즈나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80518] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>치즈나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이제품,품명 및 모델명,KC 인증정보,크기,중량,색상,재질,사용연령 또는 권장사용연령,크기∙체중의 한계,동일모델의 출시년월,제조자(수입자),제조국,"취급방법 및 취급시 주의사항, 안전표시",품질보증기준,A/S 책임자와 전화번호
[80518] 주방용품>수저/컵/식기>스푼/포크/나이프>나이프>치즈나이프,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","칼종류
[선택]","선택해주세요
(직접입력가능)","칼블럭포함여부
[선택]","선택해주세요
(직접입력가능)","주방가위 포함 여부
[선택]","선택해주세요
(직접입력가능)","구성품개수
[선택]
[기본단위: 개]",,"접이식 가능여부
[선택]","선택해주세요
(직접입력가능)","칼집유무
[선택]","선택해주세요
(직접입력가능)","손구분
[선택]","선택해주세요
(직접입력가능)","칼날 재질
[선택]","선택해주세요
(직접입력가능)","특별한 기능
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","칼손잡이재질
[선택]","선택해주세요
(직접입력가능)","길이
[선택]
[기본단위: cm]",,"사이즈
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[80520] 주방용품>수저/컵/식기>스푼/포크/나이프>수반세트,10.8,"색상
[선택]",,"구성품
[선택]",,"수량
[선택]
[기본단위: 개]",,,,"구성품개수
[선택]
[기본단위: 개]",,"쿠팡 재질
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80503] 주방용품>수저/컵/식기>스푼/포크/나이프>스푼>디저트스푼,10.8,"색상
[선택]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","관리 지침
[선택]","선택해주세요
(직접입력가능)","식기세척기사용여부
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80502] 주방용품>수저/컵/식기>스푼/포크/나이프>스푼>롱스푼,10.8,"색상
[선택]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","관리 지침
[선택]","선택해주세요
(직접입력가능)","식기세척기사용여부
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80500] 주방용품>수저/컵/식기>스푼/포크/나이프>스푼>수프스푼,10.8,"색상
[선택]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","관리 지침
[선택]","선택해주세요
(직접입력가능)","식기세척기사용여부
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80501] 주방용품>수저/컵/식기>스푼/포크/나이프>스푼>커피스푼/티스푼,10.8,"색상
[선택]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","관리 지침
[선택]","선택해주세요
(직접입력가능)","식기세척기사용여부
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80499] 주방용품>수저/컵/식기>스푼/포크/나이프>스푼>테이블스푼,10.8,"색상
[선택]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","관리 지침
[선택]","선택해주세요
(직접입력가능)","식기세척기사용여부
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80519] 주방용품>수저/컵/식기>스푼/포크/나이프>양식커트러리/포크나이프세트,10.8,"색상
[필수]",,"구성품
[선택]",,"수량
[선택]
[기본단위: 개]",,,,"최대사용인원
[선택]
[기본단위: 개]",,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","스텐 색상
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80519] 주방용품>수저/컵/식기>스푼/포크/나이프>양식커트러리/포크나이프세트,10.8,"색상
[필수]",,"구성품
[선택]",,"수량
[선택]
[기본단위: 개]",,,,"최대사용인원
[선택]
[기본단위: 개]",,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","스텐 색상
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이제품,품명 및 모델명,KC 인증정보,크기,중량,색상,재질,사용연령 또는 권장사용연령,크기∙체중의 한계,동일모델의 출시년월,제조자(수입자),제조국,"취급방법 및 취급시 주의사항, 안전표시",품질보증기준,A/S 책임자와 전화번호
[80519] 주방용품>수저/컵/식기>스푼/포크/나이프>양식커트러리/포크나이프세트,10.8,"색상
[필수]",,"구성품
[선택]",,"수량
[선택]
[기본단위: 개]",,,,"최대사용인원
[선택]
[기본단위: 개]",,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","스텐 색상
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[80521] 주방용품>수저/컵/식기>스푼/포크/나이프>티스푼/포크세트,10.8,"수량
[선택]
[기본단위: 개]",,"구성품
[선택]",,,,,,"구성품개수
[선택]
[기본단위: 개]",,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","색상
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80521] 주방용품>수저/컵/식기>스푼/포크/나이프>티스푼/포크세트,10.8,"수량
[선택]
[기본단위: 개]",,"구성품
[선택]",,,,,,"구성품개수
[선택]
[기본단위: 개]",,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","포함 구성 요소
[선택]","선택해주세요
(직접입력가능)","색상
[선택]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
[80510] 주방용품>수저/컵/식기>스푼/포크/나이프>포크>게포크,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","세트여부
[선택]","선택해주세요
(직접입력가능)","스텐 색상
[선택]","선택해주세요
(직접입력가능)","포크 종류
[선택]","선택해주세요
(직접입력가능)","관리 지침
[선택]","선택해주세요
(직접입력가능)","마감 유형
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,"핸들 재질
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주방용품,품명 및 모델명,재질,구성품,크기,출시년월,제조자(수입자),제조국,수입신고 문구 여부,품질보증기준,A/S 책임자와 전화번호,,,,
[80510] 주방용품>수저/컵/식기>스푼/포크/나이프>포크>게포크,10.8,"색상
[필수]",,"수량
[선택]
[기본단위: 개]",,,,,,"커트러리/조리도구재질
[선택]","선택해주세요
(직접입력가능)","세트여부
[선택]","선택해주세요
(직접입력가능)","스텐 색상
[선택]","선택해주세요
(직접입력가능)","포크 종류
[선택]","선택해주세요
(직접입력가능)","관리 지침
[선택]","선택해주세요
(직접입력가능)","마감 유형
[선택]","선택해주세요
(직접입력가능)","사이즈
[선택]",,"핸들 재질
[선택]","선택해주세요
(직접입력가능)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타 재화,품명 및 모델명,인증/허가 사항,제조국(원산지),제조자(수입자),소비자상담 관련 전화번호,,,,,,,,,
